Sales ID,Customer ID,Building ID,sale_price,sale_date,total_units,land_sqft,gross_sqft
584314,C117505,11098,1850000,8/10/2015,1,0,0
714937,C198395,11099,1850000,3/6/2015,1,0,0
541320,C14980,11100,1850000,7/24/2015,1,0,0
727811,C160994,11101,1850000,6/19/2015,3,2375,2625
450021,C372015,11102,1850000,9/8/2016,1,2017,3632
512865,C555238,11103,1850000,4/8/2016,2,2000,3600
427186,C592912,11104,1850000,7/15/2016,1,0,0
692709,C577436,11105,1850000,12/19/2016,0,0,0
486197,C574229,11106,1850000,3/2/2016,2,2211,3376
560370,C350758,11107,1850000,9/27/2016,1,0,0
471198,C128135,11108,1850000,8/11/2016,1,0,0
769892,C155731,11109,1850000,7/21/2016,1,2129,2220
608590,C293014,11110,1850000,7/6/2016,3,2102,4547
666586,C516322,11111,1850000,3/30/2016,1,6000,15624
619912,C601172,11112,1850000,3/30/2016,0,11665,2750
720948,C558137,11113,1850000,3/14/2016,1,2300,3087
751445,C378237,11114,1850000,5/10/2016,2,4000,2039
791120,C29806,11115,1850000,3/23/2016,6,2500,4875
494139,C467548,11116,1850000,6/20/2016,6,2500,4875
423187,C168052,11117,1850000,11/15/2016,1,2240,2480
418568,C382397,11118,1850000,1/28/2016,6,2160,4455
785609,C638997,11119,1850000,8/30/2016,0,0,0
588460,C204325,11120,1850000,5/26/2016,1,0,0
665762,C148210,11121,1850000,5/13/2016,1,0,0
513926,C228165,11122,1850000,3/30/2016,3,1920,4400
561798,C467314,11123,1850000,7/13/2017,2,1900,2850
652136,C222721,11124,1850000,6/30/2017,2,3000,3120
540493,C352407,11125,1850000,8/7/2017,2,2000,2400
410781,C516042,11126,1850000,2/22/2017,4,2000,3850
621640,C233997,11127,1850000,8/31/2017,5,2714,4169
503619,C229484,11128,1850000,12/13/2017,4,2775,3510
431777,C348197,11129,1850000,10/13/2017,4,2775,3510
788821,C374042,11130,1850000,12/22/2017,2,2003,2916
666743,C280475,11131,1850000,2/15/2017,3,1228,3828
449906,C496648,11132,1850000,8/28/2017,3,1767,2989
409449,C159175,11133,1850000,12/15/2017,1,2570,3690
709513,C505605,11134,1850000,12/1/2017,3,2570,3800
719775,C579501,11135,1850000,12/14/2017,0,0,0
761508,C468151,11136,1850000,9/8/2017,1,0,0
639050,C650064,11137,1850000,1/26/2017,3,2175,2116
589543,C541009,11138,1850000,9/19/2017,13,4000,10260
415125,C128850,11139,1850000,7/6/2017,1,2625,1424
571446,C657785,11140,1850000,6/26/2017,3,2486,3072
438595,C504186,11141,1850000,3/10/2017,1,0,0
682275,C409984,11142,1850000,4/5/2017,1,877,732
568874,C287941,11143,1850000,2/15/2017,2,1842,1890
535575,C338000,11144,1850000,5/23/2017,6,2504,3750
411598,C539221,11145,1850000,8/29/2017,2,2500,1820
684399,C452734,11146,1850000,11/28/2017,2,1600,2592
418588,C356512,11147,1850000,2/7/2017,8,4375,2552
487890,C358520,11148,1850000,4/25/2017,3,1900,2850
551673,C5566,11149,1850000,8/11/2017,1,0,0
456269,C534171,11150,1850000,3/16/2017,4,2003,2360
431192,C57382,11151,1850000,2/7/2007,0,8000,0
586262,C430782,11152,1850000,3/9/2007,2,1992,4720
688915,C405583,11153,1850000,4/20/2007,3,1619,2577
647278,C652151,11154,1850000,1/26/2007,4,2500,4975
615972,C153730,11155,1850000,2/14/2007,0,9727,0
552531,C675655,11156,1850000,5/9/2007,2,1667,3920
542159,C527945,11157,1850000,1/11/2007,7,2200,2618
460119,C5833,11158,1850000,1/10/2007,0,0,0
617959,C445663,11159,1850000,3/20/2007,1,1250,1260
514038,C380196,11160,1850000,5/30/2007,0,0,0
542520,C418554,11161,1850000,2/1/2007,15,1650,6000
492666,C350914,11162,1850000,1/8/2008,2,2015,2640
699268,C585561,11163,1850000,2/21/2008,1,7500,4638
594529,C85913,11164,1850000,1/23/2008,21,5000,17124
613810,C661651,11165,1850000,2/12/2008,1,4000,3992
733261,C9109,11166,1850000,2/11/2008,0,0,0
462236,C428899,11167,1850000,9/4/2008,0,0,0
553446,C615112,11168,1850000,4/15/2008,0,0,0
671061,C30485,11169,1850000,7/29/2008,7,2531,6296
723319,C454967,11170,1850000,6/18/2008,4,1580,4492
683922,C401355,11171,1850000,12/9/2003,1,6560,3372
464829,C119353,11172,1850000,5/15/2003,0,0,0
716518,C491928,11173,1850000,10/10/2003,1,22650,22407
597352,C20616,11174,1850000,9/22/2003,42,10000,32520
423057,C564102,11175,1849735,10/31/2017,1,0,0
628380,C672159,11176,1849000,4/5/2017,3,1700,3060
685134,C548902,11177,1848632,8/23/2016,2,2000,3192
616347,C260584,11178,1848306,6/5/2012,1,0,0
458073,C301162,11179,1848123,7/15/2015,1,0,0
453989,C617333,11180,1848123,4/6/2017,1,0,0
771588,C130751,11181,1847500,7/10/2013,1,0,0
779251,C428363,11182,1847500,9/30/2014,1,0,0
496648,C352959,11183,1847000,6/3/2008,0,0,0
781312,C114400,11184,1846032,12/15/2016,0,0,0
661395,C406235,11185,1845000,10/2/2014,3,1868,3168
509660,C364674,11186,1845000,11/20/2015,1,0,0
529494,C59553,11187,1845000,9/15/2016,10,2975,7740
673002,C654900,11188,1845000,5/31/2016,2,6000,2361
609333,C652541,11189,1845000,12/1/2016,3,1770,4400
573608,C209869,11190,1845000,6/19/2017,0,0,0
669667,C1543,11191,1845000,7/14/2017,1,0,0
500504,C222884,11192,1845000,7/17/2007,1,0,0
594609,C382818,11193,1845000,10/9/2007,1,2108,0
515892,C190128,11194,1845000,9/7/2007,4,2000,3600
715981,C515820,11195,1844038,4/23/2008,8,3000,9000
513706,C319888,11196,1843486,11/14/2017,6,2667,4810
470074,C176409,11197,1842523,6/13/2013,1,0,0
709439,C416925,11198,1842500,12/8/2017,1,0,0
537174,C392047,11199,1841400,1/30/2009,3,1975,3600
685299,C501575,11200,1840000,8/3/2011,2,1667,2940
449027,C577229,11201,1840000,4/1/2011,2,1717,3156
420069,C643620,11202,1840000,6/29/2012,1,4000,3951
619373,C463294,11203,1840000,8/14/2013,15,4048,14000
679190,C567411,11204,1840000,6/26/2013,6,1520,2725
626589,C238400,11205,1840000,12/17/2013,3,1903,4750
634823,C672296,11206,1840000,10/20/2014,2,1900,3040
584039,C60674,11207,1840000,11/5/2014,3,2705,5278
415397,C536505,11208,1840000,3/2/2015,6,2667,5440
788013,C14032,11209,1840000,10/16/2015,1,0,0
501912,C30991,11210,1840000,5/4/2016,2,2000,3060
579112,C551164,11211,1840000,10/17/2016,3,2286,4000
593161,C72552,11212,1840000,7/21/2017,4,2775,3510
712691,C514972,11213,1840000,4/20/2017,1,0,0
588207,C10811,11214,1840000,10/27/2017,1,0,0
724108,C143424,11215,1840000,7/30/2007,4,2167,2470
742824,C463580,11216,1840000,10/11/2007,8,2500,8600
770717,C325353,11217,1839462,9/24/2014,2,4007,4020
433435,C488181,11218,1838534,10/23/2014,4,2000,6523
570375,C555669,11219,1838349,7/24/2017,1,0,0
728641,C52174,11220,1838000,10/24/2013,2,4820,3120
768424,C428058,11221,1837941,12/12/2012,1,0,0
579751,C525349,11222,1837941,8/21/2012,1,0,0
772660,C590998,11223,1837941,9/19/2003,1,0,0
663974,C478011,11224,1837500,6/8/2012,1,0,0
488092,C370467,11225,1837500,1/13/2015,0,0,0
749074,C578728,11226,1837500,12/19/2016,1,0,0
411192,C388398,11227,1836263,10/25/2012,1,0,0
509439,C659298,11228,1836125,11/22/2016,3,2000,3949
797991,C239567,11229,1835721,7/15/2015,1,0,0
797367,C339530,11230,1835344,8/21/2013,1,0,0
587650,C210107,11231,1835000,4/8/2011,1,1800,2880
749360,C80446,11232,1835000,12/6/2016,4,1700,4320
433555,C58179,11233,1835000,8/30/2016,1,0,0
417054,C573570,11234,1835000,12/6/2016,3,885,1512
673985,C281507,11235,1835000,1/30/2017,2,1460,3200
592509,C396375,11236,1835000,3/30/2007,1,1980,3960
431946,C100230,11237,1832850,6/30/2011,1,0,0
546632,C211177,11238,1832850,3/2/2012,1,0,0
668977,C524131,11239,1832850,10/28/2013,1,0,0
793745,C667306,11240,1832850,4/4/2014,1,0,0
553872,C620337,11241,1832850,4/8/2014,1,0,0
613666,C638715,11242,1832850,9/16/2015,1,0,0
419055,C263590,11243,1832850,10/16/2015,1,0,0
464910,C250425,11244,1832850,3/30/2015,1,647,1600
625585,C582487,11245,1832850,8/25/2015,1,0,0
452479,C151374,11246,1832850,7/12/2016,1,0,0
522894,C652235,11247,1832850,6/14/2017,1,0,0
486336,C549785,11248,1832850,11/8/2017,1,0,0
591356,C312181,11249,1832850,11/27/2017,2,1667,1580
427718,C664276,11250,1832850,7/20/2017,1,0,0
463376,C501580,11251,1832850,3/17/2008,1,0,0
674218,C207201,11252,1831831,3/31/2010,1,0,0
677435,C597230,11253,1831831,12/20/2016,0,0,0
481703,C151978,11254,1831831,9/3/2008,1,0,0
550047,C152924,11255,1830813,1/30/2017,1,0,0
490128,C331005,11256,1830813,2/10/2017,1,0,0
767847,C76248,11257,1830758,4/4/2017,1,0,0
511639,C323849,11258,1830000,10/6/2011,16,3558,11572
496319,C611608,11259,1830000,10/28/2011,2,2000,1968
696966,C511446,11260,1830000,12/26/2012,6,2500,6450
538958,C2167,11261,1830000,6/27/2013,8,3506,8160
600871,C381002,11262,1830000,6/17/2013,3,1875,2532
415593,C581719,11263,1830000,1/24/2014,2,2030,3600
450704,C233401,11264,1830000,7/22/2014,1,0,0
556058,C353433,11265,1830000,8/4/2015,2,5800,2986
687722,C581812,11266,1830000,12/17/2015,3,1457,3380
480200,C154579,11267,1830000,7/15/2015,2,5000,2903
433781,C314689,11268,1830000,4/20/2015,2,2200,1700
687931,C315224,11269,1830000,4/7/2016,3,2658,4160
542404,C238879,11270,1830000,10/6/2016,4,1783,5796
770069,C363575,11271,1830000,5/16/2016,4,1600,5540
792681,C400987,11272,1830000,6/9/2016,1,0,0
402048,C268126,11273,1830000,1/5/2017,2,6560,2870
720062,C481933,11274,1830000,9/22/2017,3,3005,1968
726767,C125834,11275,1830000,1/19/2017,2,1725,1700
522025,C388160,11276,1830000,9/12/2017,2,5500,2971
579602,C12734,11277,1830000,5/25/2017,1,0,0
707391,C419646,11278,1830000,10/12/2007,4,2200,4048
524241,C180091,11279,1829905,3/19/2003,35,10020,32000
698161,C457171,11280,1828250,9/10/2014,1,0,0
771330,C489932,11281,1828000,1/15/2013,4,1140,4640
583768,C88588,11282,1827758,11/14/2017,1,0,0
506683,C556534,11283,1827225,2/17/2011,0,2200,0
677335,C616425,11284,1827000,4/30/2012,2,1775,2355
680326,C62178,11285,1827000,9/26/2014,2,1975,3036
584331,C375528,11286,1826000,7/26/2011,2,4820,3200
799131,C402975,11287,1826000,3/20/2013,3,2000,3600
687257,C636901,11288,1826000,2/6/2013,2,4000,3500
697757,C519491,11289,1825117,8/20/2013,1,0,0
490626,C660389,11290,1825000,12/1/2009,0,0,0
445155,C252625,11291,1825000,12/18/2009,2,1667,2880
791995,C88052,11292,1825000,6/14/2010,0,0,0
509693,C263187,11293,1825000,10/11/2011,2,2000,2520
520979,C499491,11294,1825000,2/8/2012,16,4450,10704
506376,C363040,11295,1825000,11/14/2012,21,6387,16980
616466,C590444,11296,1825000,4/13/2012,2,2000,2100
570348,C373633,11297,1825000,9/4/2012,3,1750,2433
733079,C238540,11298,1825000,6/26/2013,1,6010,6675
685476,C129966,11299,1825000,10/18/2013,1,0,0
518101,C595147,11300,1825000,8/29/2013,3,1800,3300
783013,C652843,11301,1825000,7/30/2013,1,2000,3720
529796,C170672,11302,1825000,7/15/2013,0,0,0
711702,C421864,11303,1825000,6/16/2014,2,1406,2565
610130,C26163,11304,1825000,11/24/2014,7,2904,3840
685868,C442058,11305,1825000,10/28/2014,6,1929,5250
507051,C415870,11306,1825000,8/7/2014,0,0,0
412640,C642627,11307,1825000,5/7/2014,1,0,0
614194,C317621,11308,1825000,11/5/2014,1,0,0
514670,C641523,11309,1825000,12/18/2014,3,1478,2280
796056,C85839,11310,1825000,9/8/2014,3,1421,2700
613906,C145787,11311,1825000,11/12/2014,2,1875,1492
425030,C361013,11312,1825000,8/22/2014,1,5000,2504
786644,C207511,11313,1825000,10/2/2014,2,5000,3000
742683,C632110,11314,1825000,5/15/2014,6,3000,5280
590428,C461823,11315,1825000,11/9/2015,1,4000,2214
475770,C617746,11316,1825000,6/9/2015,3,1875,3108
611379,C433978,11317,1825000,12/2/2015,6,2007,4662
667491,C599778,11318,1825000,8/26/2015,0,0,0
609095,C518482,11319,1825000,4/30/2015,3,1930,2726
799696,C384770,11320,1825000,11/30/2015,6,2250,4125
704501,C615038,11321,1825000,11/23/2015,1,6000,2599
778390,C269517,11322,1825000,2/6/2015,0,0,0
462090,C160762,11323,1825000,7/29/2015,6,1650,2475
537652,C259700,11324,1825000,6/11/2015,1,0,0
435197,C538447,11325,1825000,11/25/2015,6,2315,4275
443288,C204053,11326,1825000,8/16/2016,1,0,0
529005,C595657,11327,1825000,6/28/2016,0,0,0
718968,C192895,11328,1825000,9/28/2016,5,1750,4500
619942,C67184,11329,1825000,5/24/2016,1,0,0
677261,C163805,11330,1825000,4/15/2016,1,7104,1340
468355,C218820,11331,1825000,11/3/2016,1,4000,2103
550259,C274545,11332,1825000,11/23/2016,2,2500,3960
553552,C264662,11333,1825000,8/8/2016,1,3998,3320
632168,C437642,11334,1825000,6/9/2016,0,0,0
637931,C678391,11335,1825000,6/14/2017,3,2222,3400
454146,C585929,11336,1825000,6/6/2017,1,0,0
555139,C61501,11337,1825000,12/21/2017,2,2705,2856
488443,C203210,11338,1825000,1/4/2017,2,1567,2025
427771,C98542,11339,1825000,12/27/2017,2,4000,2459
506523,C653748,11340,1825000,10/23/2017,2,1750,2364
777177,C77906,11341,1825000,9/13/2017,2,1517,1806
533759,C624630,11342,1825000,8/31/2017,1,0,0
583900,C233584,11343,1825000,11/29/2017,1,0,0
433557,C145855,11344,1825000,5/24/2017,1,0,0
469081,C486015,11345,1825000,4/5/2017,2,1270,4494
626663,C185746,11346,1825000,4/30/2007,4,2500,4000
707674,C318906,11347,1825000,7/30/2007,1,0,0
545606,C214299,11348,1825000,1/11/2007,1,5000,5625
629575,C459623,11349,1825000,11/13/2007,1,1700,1989
551875,C165699,11350,1823843,11/22/2017,1,0,0
732455,C535630,11351,1822667,9/26/2012,1,0,0
741434,C22365,11352,1822157,6/30/2015,19,5000,18000
774492,C526885,11353,1820000,3/11/2010,1,4800,4530
732726,C662773,11354,1820000,1/14/2011,8,2000,5400
564135,C243077,11355,1820000,6/26/2012,0,0,0
413269,C152857,11356,1820000,2/8/2012,83,22500,97137
719251,C411564,11357,1820000,12/20/2012,2,1667,1920
760797,C419553,11358,1820000,5/23/2013,1,0,0
581514,C458702,11359,1820000,12/4/2013,1,0,0
789348,C82539,11360,1820000,4/24/2014,0,16480,8930
460323,C579183,11361,1820000,7/15/2014,1,0,0
638501,C534202,11362,1820000,9/30/2015,3,1593,2700
647466,C321899,11363,1820000,10/9/2015,1,0,0
766845,C100854,11364,1820000,4/18/2016,1,0,0
580638,C34534,11365,1820000,5/24/2016,2,2000,2352
564305,C493145,11366,1820000,6/1/2016,3,2500,1764
418318,C504803,11367,1820000,1/8/2016,1,0,0
486065,C184840,11368,1820000,3/27/2017,1,2500,1656
667145,C370451,11369,1820000,10/3/2017,12,2500,7500
577942,C436964,11370,1820000,7/21/2017,1,0,0
463374,C390124,11371,1820000,7/13/2017,8,2500,6500
457602,C452908,11372,1820000,6/10/2008,1,2336,2495
494762,C233363,11373,1820000,10/9/2003,1,25400,60000
718866,C408428,11374,1820000,11/7/2003,10,4290,13000
535641,C299172,11375,1820000,11/7/2003,12,4290,13728
661699,C529178,11376,1820000,11/7/2003,8,2420,6240
783809,C243810,11377,1819452,12/12/2017,1,0,0
593760,C216718,11378,1818750,5/2/2012,1,0,0
616411,C239443,11379,1817127,10/28/2008,39,10000,43662
663091,C635806,11380,1816661,12/29/2015,1,16600,1200
544344,C94100,11381,1816425,1/6/2017,1,0,0
572146,C26080,11382,1816000,3/10/2014,1,750,2300
412918,C554193,11383,1815750,11/23/2017,4,2504,3200
783451,C563505,11384,1815325,10/13/2017,1,0,0
446853,C612861,11385,1815000,5/8/2009,1,0,0
462758,C228219,11386,1815000,12/20/2010,2,1100,1920
439545,C28190,11387,1815000,11/19/2012,2,2025,3840
644497,C19518,11388,1815000,10/5/2012,1,0,0
506075,C458678,11389,1815000,4/3/2013,5,2751,4137
626501,C511915,11390,1815000,9/2/2014,3,2500,2785
530090,C484186,11391,1815000,11/6/2014,3,2200,2520
743390,C626053,11392,1815000,10/15/2015,1,0,0
555318,C477813,11393,1815000,10/15/2015,1,7110,2968
718676,C116120,11394,1815000,7/1/2015,2,5000,3684
773793,C627572,11395,1815000,7/1/2015,2,1667,2008
685664,C148179,11396,1815000,1/6/2015,1,0,0
465843,C526655,11397,1815000,7/13/2016,1,0,0
747346,C640938,11398,1815000,3/13/2008,4,2142,4112
664068,C351725,11399,1814000,8/1/2016,1,0,0
781031,C333846,11400,1812646,12/15/2008,6,9700,9790
716269,C99420,11401,1812500,10/17/2012,2,1245,2394
777281,C361117,11402,1812485,9/20/2012,1,0,0
587536,C369295,11403,1812485,9/20/2012,1,0,0
613675,C498098,11404,1812000,4/20/2007,2,1317,2392
682992,C249240,11405,1812000,10/15/2007,1,2183,2160
608987,C171776,11406,1811586,6/7/2013,2,3900,1952
457646,C199743,11407,1811379,3/9/2017,1,0,0
671724,C168179,11408,1810909,2/10/2014,16,5871,14624
552565,C584161,11409,1810909,2/10/2014,16,6529,14400
419804,C44961,11410,1810909,2/10/2014,16,6029,13440
518078,C549826,11411,1810909,2/10/2014,16,6431,14520
516675,C21686,11412,1810448,4/5/2017,1,0,0
654371,C163282,11413,1810448,12/8/2017,1,0,0
497096,C344026,11414,1810293,6/4/2013,1,0,0
708577,C362594,11415,1810000,4/2/2009,3,2000,3040
733548,C673711,11416,1810000,6/30/2009,2,1700,3060
760858,C120158,11417,1810000,3/27/2012,7,3781,0
667470,C173640,11418,1810000,10/16/2013,8,3000,7953
459884,C137025,11419,1810000,11/14/2014,2,6667,1
732274,C565396,11420,1810000,8/20/2015,2,2555,2910
466912,C296945,11421,1810000,6/29/2016,1,4000,2044
635395,C667876,11422,1810000,5/21/2007,2,4007,4620
635348,C512625,11423,1810000,12/8/2003,2,2200,6497
762019,C98593,11424,1809843,8/28/2013,1,0,0
777588,C561209,11425,1808921,8/6/2013,1,0,0
658722,C503105,11426,1808259,4/30/2013,3,1528,4500
637627,C44077,11427,1807500,9/13/2010,1,6000,2588
650069,C258310,11428,1807393,3/27/2012,1,0,0
683319,C478100,11429,1807393,12/31/2015,1,0,0
725761,C540075,11430,1807200,2/23/2010,1,0,0
513298,C38319,11431,1806005,5/2/2014,2,954,1512
655442,C280368,11432,1805000,9/24/2014,4,1200,3600
695463,C636967,11433,1805000,4/2/2015,2,2000,3600
652775,C371926,11434,1805000,9/1/2015,2,1667,1824
490792,C27113,11435,1805000,12/22/2016,1,0,0
663725,C348916,11436,1804500,7/31/2013,1,0,0
412789,C217852,11437,1804000,7/9/2015,1,2050,1800
765197,C246401,11438,1803750,6/26/2014,1,0,0
485671,C277373,11439,1803600,4/9/2012,1,7500,13500
740192,C519668,11440,1803125,2/16/2017,5,14000,14000
431591,C240214,11441,1803000,4/14/2015,10,2050,8200
477707,C173741,11442,1802937,1/27/2010,1,0,0
508687,C663996,11443,1802937,2/5/2010,11,3362,13898
450057,C631350,11444,1802937,11/30/2012,33,12700,35496
442531,C595007,11445,1802500,11/7/2008,2,1800,2304
452313,C501569,11446,1802302,9/21/2007,1,0,0
430996,C216465,11447,1802000,6/4/2007,1,2396,4260
406446,C155725,11448,1801870,4/16/2012,44,16231,38194
500231,C242893,11449,1801000,5/2/2007,0,1867,0
789468,C156099,11450,1800593,8/14/2013,3,2000,3600
702919,C47734,11451,1800500,8/6/2012,2,4000,5824
496176,C521919,11452,1800500,9/27/2017,3,2500,3900
722211,C155745,11453,1800500,6/22/2017,1,5000,2988
577714,C476133,11454,1800500,12/8/2017,1,3400,2115
455916,C130465,11455,1800266,6/29/2017,1,0,0
759603,C119716,11456,1800000,7/28/2009,0,5038,0
666590,C278124,11457,1800000,7/8/2009,1,0,0
482793,C204688,11458,1800000,8/4/2009,5,2039,7600
442608,C547441,11459,1800000,8/27/2009,2,1875,3024
708312,C371745,11460,1800000,6/19/2009,3,2100,3300
723753,C291256,11461,1800000,8/6/2009,1,8645,8645
737848,C478051,11462,1800000,6/9/2009,1,8500,23200
621106,C2455,11463,1800000,11/23/2009,1,4000,1972
533834,C617469,11464,1800000,1/7/2009,2,2000,2686
483819,C622524,11465,1800000,11/13/2009,8,2134,6988
528209,C310110,11466,1800000,12/2/2010,1,14391,14822
497658,C577155,11467,1800000,4/27/2010,3,3406,4836
753946,C629214,11468,1800000,11/18/2010,3,2604,7168
468703,C254246,11469,1800000,6/18/2010,4,2017,4115
536866,C662159,11470,1800000,8/17/2010,1,6000,0
730368,C392727,11471,1800000,2/23/2010,2,1397,2600
546263,C219231,11472,1800000,2/12/2010,2,3400,5670
482912,C618746,11473,1800000,1/11/2010,2,4000,2728
481934,C493085,11474,1800000,2/8/2010,1,1700,2559
567778,C53946,11475,1800000,3/17/2010,2,1800,2670
465841,C135925,11476,1800000,12/16/2010,8,2800,8400
717833,C224475,11477,1800000,4/16/2010,2,2620,4584
626469,C51204,11478,1800000,2/25/2010,1,0,0
568597,C506527,11479,1800000,3/30/2010,12,2504,7320
437472,C339028,11480,1800000,12/1/2010,1,1875,260
598344,C568168,11481,1800000,9/23/2011,2,6560,3008
746240,C637077,11482,1800000,2/2/2011,3,2000,3120
618263,C53668,11483,1800000,1/18/2011,6,1787,4690
601692,C361508,11484,1800000,7/20/2011,0,0,0
621618,C217959,11485,1800000,8/1/2011,8,2500,6000
542626,C506160,11486,1800000,6/23/2011,1,1695,4583
649168,C272675,11487,1800000,10/27/2011,23,7100,19500
707744,C588747,11488,1800000,4/6/2011,1,0,0
698980,C599204,11489,1800000,3/3/2011,6,1716,6864
488001,C268553,11490,1800000,10/12/2011,1,13480,1248
433500,C399710,11491,1800000,7/13/2011,2,2800,5692
553820,C197561,11492,1800000,7/7/2011,2,1833,2475
486238,C156055,11493,1800000,3/8/2011,10,2100,4560
551979,C228011,11494,1800000,5/26/2011,1,0,0
532267,C645043,11495,1800000,5/17/2011,4,1925,7850
433673,C422884,11496,1800000,8/27/2012,1,6000,3044
698490,C562184,11497,1800000,8/1/2012,5,2033,3660
755731,C251992,11498,1800000,6/14/2012,0,0,0
521545,C147886,11499,1800000,7/17/2012,3,1167,2880
629686,C496870,11500,1800000,4/24/2012,4,2150,2705
441361,C272626,11501,1800000,10/2/2012,1,0,0
522174,C486673,11502,1800000,12/27/2012,2,6000,4672
408037,C243947,11503,1800000,3/19/2012,1,15600,4685
648753,C227768,11504,1800000,12/17/2012,1,6500,4094
552939,C620455,11505,1800000,12/28/2012,4,1935,4732
443700,C338888,11506,1800000,1/31/2012,16,3831,11004
419262,C412533,11507,1800000,4/19/2012,1,2062,1407
565320,C422479,11508,1800000,11/8/2012,1,4000,1904
768903,C485263,11509,1800000,6/21/2012,5,6000,5700
775266,C200192,11510,1800000,12/18/2012,3,1942,3040
745658,C604487,11511,1800000,5/1/2012,1,0,0
457375,C43257,11512,1800000,11/16/2012,2,1972,3170
792520,C167899,11513,1800000,6/11/2012,1,0,0
440779,C382638,11514,1800000,10/19/2012,2,5008,10000
738092,C667367,11515,1800000,6/7/2012,10,2500,7500
628898,C445252,11516,1800000,9/27/2012,1,8930,8930
663033,C391869,11517,1800000,6/12/2012,1,0,0
766905,C231379,11518,1800000,11/26/2012,4,1757,3420
462808,C312980,11519,1800000,4/17/2013,2,6000,6000
760094,C277798,11520,1800000,3/22/2013,8,3800,9600
543967,C70962,11521,1800000,3/21/2013,16,4000,13920
561583,C241147,11522,1800000,9/9/2013,0,5700,5000
564619,C315417,11523,1800000,12/19/2013,6,2504,5160
419082,C677233,11524,1800000,12/9/2013,2,1600,2340
737419,C298756,11525,1800000,7/15/2013,1,0,0
452165,C634090,11526,1800000,3/19/2013,6,1888,6828
665613,C70625,11527,1800000,6/28/2013,1,10000,10000
471898,C414208,11528,1800000,7/18/2013,2,1850,2196
622537,C8767,11529,1800000,6/6/2013,2,1700,2360
524807,C109580,11530,1800000,4/23/2013,3,1530,3108
577494,C555675,11531,1800000,6/25/2013,2,1758,1938
453011,C228817,11532,1800000,8/13/2013,8,2500,7500
424215,C351880,11533,1800000,6/6/2013,9,2375,6675
655982,C294373,11534,1800000,12/17/2013,8,2338,5500
578760,C415802,11535,1800000,7/2/2013,1,7400,8460
460948,C472925,11536,1800000,2/22/2013,0,4048,0
668854,C573189,11537,1800000,4/19/2013,8,1566,5940
434135,C252786,11538,1800000,5/21/2013,1,4000,2056
561591,C394708,11539,1800000,9/17/2013,2,5069,3432
545124,C73151,11540,1800000,11/21/2013,38,9400,25500
734145,C672024,11541,1800000,2/21/2013,1,2400,4245
453675,C474331,11542,1800000,8/7/2013,2,2000,2400
693131,C460950,11543,1800000,7/30/2013,1,0,0
672985,C397615,11544,1800000,7/31/2013,1,0,0
700283,C306812,11545,1800000,7/23/2013,2,1900,1881
501216,C494617,11546,1800000,9/16/2013,3,2282,3092
540535,C315998,11547,1800000,1/2/2013,2,2500,1750
593802,C609750,11548,1800000,7/19/2013,5,2352,4500
496946,C400257,11549,1800000,8/20/2013,1,0,0
520721,C271305,11550,1800000,10/9/2013,5,2500,3750
461272,C115626,11551,1800000,6/21/2013,1,0,0
640728,C446018,11552,1800000,2/5/2014,2,1369,2617
733464,C409019,11553,1800000,6/20/2014,2,1900,3648
798403,C609819,11554,1800000,7/25/2014,3,1917,3452
793561,C483215,11555,1800000,12/5/2014,9,3000,9240
668318,C79849,11556,1800000,6/16/2014,4,2900,7540
480125,C567531,11557,1800000,12/18/2014,4,2000,3600
682753,C87879,11558,1800000,10/8/2014,8,2183,6400
483921,C49631,11559,1800000,7/24/2014,1,1160,1200
671917,C206732,11560,1800000,6/30/2014,6,5900,10080
632177,C344382,11561,1800000,11/25/2014,3,2000,2700
667428,C562367,11562,1800000,1/6/2014,1,5310,6947
473930,C362799,11563,1800000,3/24/2014,3,3500,4212
631388,C332541,11564,1800000,2/19/2014,4,3005,3200
545974,C120676,11565,1800000,10/29/2014,1,2114,1908
453991,C63062,11566,1800000,6/12/2014,1,10017,2000
624445,C584963,11567,1800000,3/28/2014,1,1250,2400
698378,C522282,11568,1800000,4/21/2014,8,2500,6272
683280,C480446,11569,1800000,8/4/2014,1,0,0
644228,C293696,11570,1800000,11/4/2014,4,2008,3600
733571,C616465,11571,1800000,4/8/2014,4,2496,2960
713060,C24052,11572,1800000,7/1/2014,3,2860,4000
555877,C89561,11573,1800000,3/11/2014,1,5153,1805
569594,C454014,11574,1800000,4/28/2014,4,3000,3780
675513,C481313,11575,1800000,3/26/2014,16,4320,12800
587846,C374968,11576,1800000,11/17/2014,2,1867,3336
618339,C593912,11577,1800000,12/17/2014,3,2250,2588
431941,C356008,11578,1800000,12/18/2014,6,2500,5100
701514,C470380,11579,1800000,10/27/2014,8,5845,16529
554477,C8614,11580,1800000,3/6/2014,1,2050,2000
797638,C60563,11581,1800000,3/25/2014,2,4533,3375
462197,C258129,11582,1800000,5/14/2014,3,1686,2295
684456,C128661,11583,1800000,4/17/2014,4,1600,4000
744285,C558066,11584,1800000,3/20/2014,2,1333,1624
414882,C426218,11585,1800000,2/6/2014,4,1800,3200
644598,C183373,11586,1800000,3/25/2014,8,2500,5400
517538,C311241,11587,1800000,3/12/2014,5,3000,4500
759832,C142484,11588,1800000,5/8/2014,6,2446,5000
