txn_id,accm_txn_complete_time
568601,5/15/2022 13:50:14
409994,5/16/2022 15:34:32
438278,5/17/2022 0:23:18
585919,5/13/2022 6:55:12
456958,5/14/2022 10:27:33
549690,5/17/2022 18:43:44
605568,5/15/2022 8:01:00
673865,5/15/2022 20:24:21
409469,5/17/2022 5:01:28
432701,5/16/2022 3:12:59
711581,5/17/2022 21:54:37
541541,5/13/2022 5:54:58
461544,5/13/2022 3:12:17
454648,5/15/2022 16:32:58
638157,5/13/2022 17:10:36
695949,5/14/2022 7:09:18
692686,5/13/2022 4:15:19
778517,5/13/2022 18:17:02
421791,5/16/2022 0:34:43
405849,5/16/2022 5:32:01
647567,5/14/2022 21:03:51
785330,5/16/2022 16:52:44
610513,5/17/2022 15:53:49
543501,5/14/2022 17:57:23
533299,5/13/2022 9:30:14
495320,5/13/2022 12:40:24
650438,5/13/2022 16:45:44
505316,5/17/2022 5:25:02
728113,5/17/2022 11:08:12
569361,5/15/2022 22:41:42
499011,5/16/2022 13:03:35
401653,5/17/2022 18:20:31
404741,5/17/2022 22:43:44
528373,5/17/2022 15:48:40
737858,5/13/2022 1:49:43
506891,5/13/2022 16:44:39
660301,5/17/2022 22:19:54
673693,5/16/2022 23:37:39
721246,5/13/2022 7:00:23
684435,5/13/2022 19:44:33
747433,5/14/2022 15:42:05
496863,5/16/2022 21:45:19
776565,5/17/2022 5:06:44
485282,5/13/2022 4:30:23
656538,5/16/2022 17:00:28
726861,5/15/2022 19:24:27
777209,5/13/2022 2:05:47
675234,5/16/2022 6:33:09
722583,5/16/2022 23:09:06
514765,5/15/2022 7:58:50
654932,5/16/2022 8:32:09
641732,5/13/2022 9:45:01
402071,5/15/2022 19:28:20
540931,5/14/2022 19:42:32
701686,5/17/2022 2:23:42
686557,5/15/2022 0:28:04
413442,5/15/2022 5:34:23
569070,5/13/2022 2:59:30
606758,5/17/2022 0:58:00
670843,5/15/2022 9:41:19
425190,5/13/2022 14:05:05
652617,5/15/2022 11:07:50
436701,5/16/2022 17:01:36
618433,5/15/2022 2:20:17
574926,5/17/2022 22:28:36
771195,5/15/2022 18:26:27
736416,5/17/2022 7:05:50
444817,5/17/2022 21:08:19
534171,5/16/2022 0:33:50
420760,5/17/2022 18:39:24
758835,5/16/2022 10:59:29
789872,5/15/2022 13:10:46
414542,5/13/2022 5:24:40
492999,5/14/2022 6:45:40
614975,5/16/2022 23:39:50
479397,5/14/2022 14:37:30
604571,5/15/2022 6:54:04
531726,5/13/2022 9:24:20
514797,5/14/2022 22:17:27
668288,5/17/2022 14:31:07
594730,5/13/2022 9:24:23
645063,5/13/2022 15:09:22
623852,5/13/2022 1:08:40
441898,5/16/2022 0:37:08
530003,5/13/2022 18:17:42
665480,5/16/2022 7:59:58
488814,5/15/2022 10:41:29
440207,5/17/2022 5:12:36
709169,5/14/2022 22:25:28
596216,5/13/2022 3:28:20
417477,5/14/2022 16:15:04
753831,5/16/2022 8:55:13
437902,5/17/2022 12:31:08
600457,5/13/2022 23:42:18
519783,5/16/2022 10:43:19
409534,5/13/2022 23:29:41
539739,5/14/2022 20:44:53
518137,5/13/2022 2:10:57
697244,5/17/2022 10:10:16
607902,5/13/2022 11:14:35
612294,5/17/2022 2:54:23
417560,5/16/2022 11:28:01
580461,5/17/2022 3:28:45
721518,5/14/2022 7:28:28
590977,5/15/2022 21:04:58
793451,5/16/2022 21:00:51
585714,5/14/2022 7:31:23
694524,5/16/2022 22:46:34
758878,5/13/2022 1:45:42
673936,5/15/2022 22:56:41
548671,5/13/2022 2:19:12
409575,5/16/2022 4:43:52
751648,5/15/2022 13:00:28
427265,5/13/2022 6:09:55
482621,5/15/2022 1:42:07
660368,5/17/2022 12:52:42
409578,5/15/2022 5:43:44
594689,5/17/2022 13:11:28
468242,5/16/2022 2:05:44
744244,5/16/2022 2:42:33
524962,5/17/2022 4:28:52
515068,5/15/2022 1:34:38
640555,5/16/2022 8:36:19
413294,5/17/2022 20:19:00
622481,5/13/2022 0:46:38
687899,5/17/2022 3:00:46
625100,5/13/2022 2:59:03
715327,5/13/2022 3:58:23
504030,5/13/2022 7:15:00
550801,5/17/2022 21:01:03
714715,5/14/2022 7:23:29
501391,5/15/2022 22:38:37
453680,5/15/2022 15:40:54
534293,5/17/2022 21:40:30
441386,5/17/2022 8:38:46
594820,5/16/2022 6:30:36
434450,5/16/2022 21:45:35
499628,5/15/2022 3:22:14
573328,5/13/2022 20:15:07
704961,5/15/2022 19:23:55
744424,5/14/2022 4:31:24
777153,5/17/2022 6:04:07
588397,5/14/2022 1:16:57
677877,5/17/2022 22:57:17
721425,5/16/2022 22:02:23
430320,5/15/2022 18:23:26
623317,5/17/2022 7:32:27
737457,5/16/2022 7:15:57
443660,5/14/2022 5:20:11
732312,5/13/2022 13:33:45
525323,5/17/2022 4:49:48
746198,5/14/2022 0:40:07
469851,5/17/2022 14:28:17
494671,5/17/2022 12:04:58
489883,5/15/2022 0:22:59
489036,5/13/2022 19:06:25
434414,5/17/2022 2:37:35
445696,5/17/2022 14:33:43
544921,5/13/2022 21:27:37
608292,5/16/2022 6:37:49
738562,5/14/2022 16:59:24
480261,5/14/2022 22:12:16
490966,5/16/2022 0:33:43
420101,5/13/2022 9:47:39
463903,5/17/2022 15:46:34
665470,5/16/2022 16:39:50
442526,5/14/2022 20:11:51
741866,5/17/2022 20:27:08
508447,5/14/2022 10:19:35
738905,5/15/2022 12:42:10
647760,5/16/2022 22:04:21
501812,5/16/2022 16:13:57
491542,5/14/2022 10:14:43
664280,5/13/2022 16:49:09
700043,5/16/2022 20:35:31
739528,5/14/2022 9:28:00
501711,5/15/2022 16:09:37
430958,5/14/2022 14:08:26
491001,5/13/2022 12:36:45
531455,5/16/2022 20:29:29
731466,5/14/2022 8:20:49
713651,5/15/2022 8:54:42
449724,5/16/2022 23:50:49
782467,5/14/2022 14:25:14
668972,5/17/2022 19:08:38
524460,5/16/2022 21:54:59
739875,5/13/2022 6:24:52
497949,5/17/2022 16:32:40
672579,5/13/2022 13:56:22
406183,5/16/2022 22:42:41
418826,5/14/2022 2:15:02
657635,5/15/2022 23:32:52
697406,5/13/2022 1:20:24
575646,5/16/2022 7:49:02
730122,5/14/2022 18:16:13
645796,5/13/2022 8:03:31
788968,5/14/2022 1:30:06
468627,5/15/2022 17:31:43
745618,5/14/2022 15:05:40
407499,5/16/2022 14:33:30
546762,5/16/2022 19:29:01
528303,5/15/2022 19:44:38
700921,5/15/2022 4:22:41
561988,5/14/2022 16:55:46
566071,5/13/2022 14:37:40
418886,5/16/2022 17:39:57
488635,5/17/2022 13:13:31
433893,5/15/2022 16:10:30
454838,5/15/2022 23:08:17
503003,5/17/2022 1:49:57
470941,5/13/2022 10:51:44
477430,5/16/2022 6:49:50
763234,5/16/2022 17:16:34
683593,5/13/2022 21:32:27
563601,5/15/2022 1:10:48
771149,5/14/2022 19:02:00
547406,5/13/2022 10:18:54
571119,5/17/2022 2:39:46
472234,5/16/2022 23:38:44
598100,5/14/2022 9:04:18
422940,5/14/2022 11:23:09
413970,5/13/2022 12:48:10
549239,5/17/2022 8:48:23
710465,5/16/2022 2:45:18
579816,5/16/2022 0:05:38
768079,5/15/2022 7:34:38
557837,5/17/2022 10:21:09
629178,5/14/2022 23:18:44
659707,5/14/2022 8:58:01
617572,5/14/2022 23:41:52
683368,5/13/2022 3:35:03
479813,5/17/2022 4:43:25
544292,5/14/2022 16:02:09
712207,5/16/2022 13:40:01
621310,5/13/2022 3:24:14
547781,5/15/2022 6:55:45
693342,5/15/2022 2:00:07
726512,5/14/2022 4:40:28
722908,5/14/2022 9:50:54
539643,5/16/2022 11:10:40
775556,5/14/2022 18:56:03
608500,5/15/2022 15:49:25
574014,5/14/2022 23:13:07
532188,5/15/2022 10:44:51
557690,5/15/2022 0:05:43
569598,5/14/2022 12:51:57
795877,5/14/2022 17:42:38
404098,5/16/2022 15:33:48
754984,5/14/2022 16:48:36
582567,5/15/2022 22:57:31
460360,5/17/2022 3:45:47
544064,5/17/2022 4:35:19
512580,5/17/2022 14:39:20
487376,5/14/2022 2:47:45
656903,5/17/2022 19:12:35
408063,5/14/2022 9:10:01
469837,5/15/2022 4:32:06
511022,5/15/2022 10:44:09
545878,5/17/2022 18:31:47
766250,5/16/2022 9:28:55
718303,5/14/2022 17:34:48
648491,5/13/2022 5:42:38
610621,5/16/2022 16:34:11
693191,5/14/2022 18:29:28
640067,5/17/2022 18:04:39
704845,5/13/2022 0:01:17
649152,5/13/2022 23:31:13
562722,5/14/2022 7:28:06
765068,5/17/2022 4:25:48
778593,5/17/2022 21:08:44
704697,5/17/2022 17:19:13
739664,5/15/2022 9:37:33
665106,5/16/2022 21:13:16
750801,5/13/2022 23:45:19
699370,5/15/2022 17:02:48
540414,5/17/2022 13:00:28
782191,5/13/2022 11:41:19
632638,5/14/2022 21:48:30
488435,5/17/2022 16:51:16
432038,5/14/2022 11:16:29
638727,5/13/2022 12:20:30
628108,5/17/2022 22:34:41
447711,5/15/2022 7:05:33
635035,5/15/2022 16:47:37
476807,5/13/2022 5:59:09
520348,5/14/2022 11:29:51
601701,5/16/2022 8:48:27
601672,5/17/2022 6:44:41
767364,5/17/2022 6:01:16
769821,5/14/2022 12:17:53
586202,5/15/2022 10:40:49
646512,5/16/2022 18:45:05
561599,5/16/2022 18:44:05
505104,5/16/2022 23:50:45
732762,5/13/2022 13:57:47
570540,5/16/2022 3:52:38
772512,5/16/2022 10:58:34
549725,5/13/2022 7:31:30
718932,5/15/2022 10:15:50
571221,5/14/2022 22:10:33
767605,5/15/2022 4:23:54
449095,5/15/2022 3:01:37
577006,5/14/2022 18:59:10
449778,5/14/2022 2:42:35
713673,5/17/2022 2:10:15
492480,5/17/2022 18:52:36
735109,5/17/2022 1:37:09
791534,5/14/2022 21:31:36
701261,5/14/2022 23:51:13
659618,5/17/2022 9:27:09
768118,5/13/2022 3:15:28
558330,5/14/2022 1:35:46
640517,5/17/2022 1:50:01
724342,5/15/2022 16:45:31
703968,5/14/2022 3:39:41
656551,5/16/2022 12:14:52
707668,5/14/2022 3:36:49
425740,5/14/2022 7:03:10
514871,5/17/2022 1:56:17
796525,5/17/2022 3:24:52
755805,5/15/2022 2:10:11
677192,5/17/2022 23:38:48
776805,5/13/2022 14:27:46
755238,5/14/2022 8:40:48
526117,5/14/2022 10:36:11
480320,5/14/2022 19:00:23
595423,5/16/2022 7:27:06
678284,5/15/2022 1:50:02
784501,5/15/2022 13:12:02
418906,5/16/2022 0:09:57
768761,5/13/2022 4:57:37
451156,5/17/2022 3:50:07
626705,5/15/2022 3:47:02
725024,5/15/2022 16:20:44
703583,5/17/2022 16:09:21
502693,5/14/2022 15:07:28
696242,5/17/2022 11:15:58
608963,5/14/2022 11:46:48
736464,5/13/2022 7:33:31
640999,5/13/2022 12:11:57
584393,5/15/2022 14:47:09
473959,5/14/2022 12:06:03
401236,5/16/2022 2:51:25
584257,5/14/2022 2:34:55
596547,5/16/2022 6:30:23
734411,5/14/2022 16:45:11
768919,5/14/2022 7:49:59
550723,5/16/2022 18:58:30
736935,5/13/2022 16:50:34
706913,5/14/2022 7:17:42
447262,5/15/2022 21:07:10
792028,5/17/2022 12:12:56
751859,5/17/2022 17:00:22
522364,5/15/2022 13:01:39
511492,5/17/2022 8:50:21
580772,5/13/2022 20:28:17
457914,5/14/2022 12:48:31
566309,5/15/2022 10:04:36
600543,5/14/2022 7:12:15
544133,5/17/2022 9:56:11
786201,5/14/2022 16:09:46
722446,5/16/2022 15:27:47
700159,5/13/2022 2:50:11
418999,5/17/2022 7:55:24
453692,5/14/2022 3:51:09
441656,5/14/2022 23:42:27
479476,5/16/2022 19:59:12
512697,5/13/2022 4:40:53
573369,5/13/2022 21:20:03
652924,5/17/2022 8:24:45
715463,5/14/2022 7:03:49
496935,5/15/2022 10:16:31
657895,5/16/2022 3:57:57
714514,5/14/2022 6:22:11
502523,5/17/2022 8:13:43
666519,5/14/2022 14:15:00
409016,5/16/2022 1:55:36
496221,5/14/2022 3:20:32
430222,5/17/2022 5:16:07
714621,5/16/2022 20:58:24
645265,5/13/2022 12:16:48
766369,5/13/2022 3:34:58
641523,5/15/2022 13:07:35
554996,5/14/2022 2:27:02
656640,5/13/2022 3:41:57
773872,5/14/2022 6:40:35
797228,5/16/2022 10:17:04
705541,5/16/2022 7:09:42
745201,5/17/2022 2:19:49
661905,5/16/2022 2:00:42
487831,5/15/2022 10:18:06
467290,5/15/2022 9:11:32
416293,5/17/2022 0:36:44
485625,5/16/2022 15:27:10
409220,5/17/2022 23:40:41
484583,5/15/2022 10:04:42
694072,5/17/2022 9:16:27
621038,5/17/2022 4:08:01
603882,5/14/2022 15:22:16
457509,5/13/2022 20:46:31
667194,5/15/2022 23:14:26
517779,5/14/2022 1:15:58
551735,5/17/2022 17:16:36
457219,5/17/2022 5:14:36
425329,5/16/2022 14:49:26
532924,5/14/2022 20:37:40
719984,5/17/2022 2:17:34
532217,5/14/2022 6:34:24
746551,5/14/2022 22:31:15
497075,5/17/2022 22:00:45
564677,5/17/2022 4:01:32
691935,5/17/2022 15:54:32
421153,5/13/2022 14:42:22
663199,5/16/2022 15:24:52
464345,5/16/2022 10:13:28
788811,5/14/2022 12:42:59
724723,5/13/2022 18:53:54
458202,5/13/2022 15:36:53
695144,5/14/2022 1:17:57
572807,5/14/2022 14:41:40
556021,5/16/2022 18:23:00
708920,5/17/2022 22:16:56
452480,5/16/2022 20:21:21
632685,5/16/2022 9:17:09
535628,5/17/2022 17:11:00
774440,5/13/2022 1:09:00
584849,5/14/2022 21:26:13
560529,5/16/2022 13:52:58
544405,5/16/2022 19:27:23
418529,5/13/2022 21:00:18
678177,5/14/2022 12:52:48
628938,5/17/2022 6:48:57
565755,5/14/2022 23:43:36
585696,5/16/2022 19:10:05
553746,5/13/2022 12:37:49
564808,5/14/2022 4:34:48
635772,5/17/2022 18:36:47
714224,5/15/2022 21:21:39
479026,5/15/2022 7:45:50
421116,5/17/2022 0:10:34
481643,5/14/2022 0:59:17
484551,5/17/2022 4:38:04
726736,5/17/2022 3:05:19
641951,5/17/2022 0:11:24
796136,5/17/2022 11:48:30
662115,5/14/2022 14:16:29
791200,5/15/2022 3:50:38
533124,5/17/2022 16:54:33
476195,5/15/2022 5:09:16
714538,5/15/2022 10:58:26
686827,5/17/2022 14:23:31
696087,5/15/2022 6:59:43
707992,5/13/2022 11:54:04
406959,5/13/2022 1:05:33
731440,5/15/2022 0:08:48
691031,5/16/2022 19:21:59
649258,5/14/2022 17:21:01
781088,5/14/2022 23:16:47
754186,5/17/2022 10:37:38
469752,5/14/2022 0:02:12
721036,5/17/2022 20:09:48
682097,5/16/2022 21:20:06
634012,5/15/2022 7:01:21
755744,5/14/2022 3:37:56
798563,5/17/2022 21:11:48
704908,5/15/2022 2:37:52
456747,5/13/2022 15:52:54
684889,5/17/2022 10:57:33
743957,5/16/2022 4:45:35
562436,5/17/2022 17:30:01
746128,5/13/2022 16:38:26
650970,5/13/2022 16:11:39
760276,5/15/2022 10:21:11
485577,5/17/2022 12:55:26
492475,5/15/2022 2:59:43
797996,5/13/2022 14:57:29
496999,5/17/2022 19:23:36
535280,5/17/2022 23:57:04
729659,5/16/2022 20:57:09
499883,5/16/2022 13:44:49
596199,5/17/2022 6:53:47
766894,5/17/2022 1:49:21
718058,5/16/2022 23:43:12
500331,5/14/2022 10:44:43
531947,5/16/2022 18:51:10
443820,5/15/2022 16:17:39
448470,5/14/2022 16:38:11
540928,5/17/2022 14:44:09
465527,5/17/2022 22:51:52
624624,5/16/2022 21:20:03
458604,5/16/2022 2:40:39
605466,5/16/2022 11:45:04
515907,5/13/2022 3:32:04
648838,5/13/2022 17:45:39
465723,5/15/2022 16:49:13
685589,5/16/2022 17:38:19
650842,5/15/2022 3:24:46
658338,5/17/2022 11:42:19
414668,5/16/2022 15:29:56
687782,5/15/2022 20:47:59
559245,5/13/2022 3:03:33
719219,5/16/2022 4:08:07
428947,5/16/2022 6:08:47
402274,5/17/2022 14:31:15
769057,5/14/2022 1:33:31
593650,5/13/2022 12:06:45
626902,5/13/2022 1:43:01
521653,5/15/2022 0:25:16
542963,5/17/2022 8:09:24
693333,5/17/2022 0:01:26
422943,5/17/2022 22:33:31
431979,5/14/2022 21:24:28
672825,5/17/2022 4:24:14
738679,5/16/2022 23:43:51
727948,5/17/2022 17:12:26
517713,5/17/2022 2:03:13
706585,5/16/2022 15:41:07
454268,5/14/2022 8:10:16
654103,5/16/2022 4:35:36
402417,5/14/2022 14:42:13
478221,5/14/2022 6:11:02
720716,5/16/2022 14:38:23
445991,5/14/2022 10:21:26
665339,5/16/2022 16:18:46
795416,5/15/2022 0:56:23
467268,5/15/2022 0:46:12
421823,5/16/2022 11:47:56
440055,5/16/2022 16:10:24
591539,5/17/2022 19:40:37
536355,5/14/2022 12:28:06
782694,5/15/2022 0:21:00
680209,5/16/2022 8:19:41
490378,5/13/2022 8:20:41
477846,5/14/2022 18:17:12
794696,5/17/2022 15:29:16
566335,5/16/2022 10:01:00
476321,5/15/2022 7:38:37
689354,5/14/2022 4:53:07
694501,5/17/2022 6:52:44
612458,5/14/2022 18:23:34
659597,5/17/2022 13:14:12
509354,5/15/2022 22:27:58
771119,5/17/2022 9:40:34
531409,5/13/2022 22:18:10
708254,5/13/2022 6:13:44
589289,5/16/2022 6:02:43
415678,5/13/2022 20:09:18
736037,5/13/2022 2:16:06
425193,5/16/2022 23:15:32
483576,5/15/2022 16:03:50
691688,5/16/2022 5:00:29
771835,5/16/2022 11:23:00
645609,5/17/2022 21:31:20
487294,5/15/2022 14:07:46
458378,5/17/2022 4:15:33
559308,5/14/2022 4:30:45
673251,5/13/2022 15:07:01
786239,5/17/2022 19:41:43
595463,5/17/2022 22:39:12
779852,5/14/2022 4:13:51
717866,5/14/2022 2:00:01
487885,5/16/2022 2:58:12
485876,5/16/2022 15:59:19
454674,5/16/2022 18:31:53
427713,5/13/2022 11:18:23
561099,5/14/2022 20:06:10
609662,5/16/2022 13:26:52
751790,5/14/2022 4:20:12
612846,5/14/2022 7:04:03
766132,5/17/2022 20:54:50
584123,5/14/2022 11:21:19
527407,5/15/2022 4:48:11
611909,5/13/2022 9:32:41
452786,5/13/2022 0:45:32
725037,5/17/2022 23:45:50
679808,5/13/2022 6:24:03
586605,5/14/2022 4:49:19
527824,5/16/2022 1:42:09
605658,5/16/2022 17:06:59
563394,5/13/2022 7:12:31
400624,5/17/2022 3:21:35
412631,5/13/2022 17:50:23
494039,5/17/2022 7:19:17
766285,5/16/2022 23:15:12
454176,5/15/2022 19:53:03
590077,5/15/2022 7:11:57
750612,5/17/2022 12:15:02
662369,5/15/2022 1:58:03
782272,5/13/2022 13:21:39
697429,5/13/2022 4:30:04
685199,5/17/2022 9:41:32
702556,5/17/2022 9:01:26
657649,5/14/2022 16:48:36
611831,5/17/2022 22:15:06
657739,5/13/2022 4:52:58
579017,5/13/2022 15:35:21
627339,5/13/2022 12:47:05
678078,5/16/2022 14:13:56
464838,5/14/2022 9:15:40
498368,5/14/2022 21:01:29
748374,5/16/2022 20:30:07
403449,5/16/2022 12:29:19
787720,5/14/2022 19:30:05
601792,5/15/2022 13:38:24
629763,5/16/2022 20:55:59
548283,5/17/2022 11:54:54
457729,5/13/2022 20:52:11
687391,5/13/2022 18:37:59
421893,5/14/2022 17:52:08
551199,5/15/2022 7:40:51
581194,5/16/2022 5:16:48
425133,5/15/2022 21:16:05
700036,5/13/2022 12:05:36
529218,5/15/2022 14:03:42
702147,5/14/2022 4:11:10
693118,5/17/2022 1:30:07
673375,5/15/2022 13:32:22
604898,5/15/2022 21:00:15
424296,5/14/2022 6:50:58
638705,5/14/2022 18:55:20
650616,5/13/2022 19:18:23
711705,5/13/2022 23:51:17
571418,5/16/2022 7:40:47
462035,5/16/2022 2:51:15
636808,5/16/2022 5:32:08
509795,5/17/2022 13:25:21
766085,5/14/2022 21:22:36
719439,5/16/2022 17:20:33
707604,5/14/2022 22:38:10
611661,5/14/2022 18:46:33
441122,5/16/2022 13:52:07
595131,5/13/2022 20:49:20
751867,5/14/2022 7:19:13
614491,5/16/2022 14:56:01
741023,5/13/2022 23:10:52
495409,5/14/2022 22:11:21
711729,5/15/2022 13:47:25
642194,5/16/2022 22:07:26
767470,5/17/2022 9:17:52
643578,5/15/2022 19:53:27
474466,5/16/2022 20:43:16
507629,5/17/2022 9:41:02
491593,5/17/2022 16:25:53
578812,5/17/2022 22:54:02
658472,5/15/2022 2:03:46
702342,5/15/2022 17:42:55
763505,5/15/2022 4:49:37
529418,5/15/2022 13:29:10
685363,5/14/2022 11:25:28
602501,5/16/2022 20:03:46
706673,5/17/2022 21:16:19
710007,5/14/2022 23:59:13
425062,5/14/2022 2:41:07
584216,5/14/2022 6:15:07
510576,5/13/2022 6:49:05
422517,5/14/2022 9:26:29
402913,5/17/2022 13:48:54
795293,5/15/2022 8:33:39
629690,5/17/2022 6:09:51
778971,5/15/2022 7:23:29
581146,5/13/2022 21:14:55
600389,5/17/2022 22:33:55
534270,5/16/2022 1:22:24
430906,5/14/2022 4:38:56
686665,5/17/2022 17:07:16
650859,5/13/2022 19:12:15
439826,5/17/2022 7:40:08
462053,5/14/2022 23:45:24
442956,5/15/2022 20:34:24
611598,5/13/2022 2:29:38
540151,5/17/2022 8:16:38
588611,5/15/2022 8:27:55
595320,5/14/2022 15:03:06
784910,5/16/2022 18:18:44
523138,5/16/2022 12:12:57
637939,5/14/2022 15:19:38
533920,5/13/2022 1:05:36
429958,5/14/2022 1:56:14
438895,5/16/2022 22:44:23
718649,5/13/2022 1:58:12
443621,5/16/2022 11:27:14
477125,5/15/2022 16:45:22
619460,5/13/2022 3:02:11
750399,5/15/2022 0:34:45
428286,5/17/2022 16:26:54
640596,5/15/2022 2:20:10
535289,5/15/2022 1:35:34
569518,5/17/2022 10:37:13
600827,5/14/2022 19:50:13
694295,5/14/2022 6:47:57
640089,5/14/2022 19:29:36
757450,5/17/2022 5:54:06
602377,5/17/2022 15:49:10
557166,5/15/2022 9:37:32
462161,5/13/2022 20:07:06
789332,5/17/2022 9:30:24
418922,5/15/2022 19:53:46
638953,5/14/2022 10:37:06
548046,5/13/2022 13:35:57
656918,5/15/2022 21:25:18
548704,5/15/2022 22:48:15
712096,5/14/2022 12:53:22
531474,5/16/2022 1:38:19
722279,5/16/2022 13:13:23
647651,5/17/2022 13:26:08
445579,5/14/2022 14:33:29
570751,5/13/2022 21:40:23
513379,5/13/2022 18:32:17
581919,5/16/2022 21:19:09
476605,5/13/2022 16:30:41
783625,5/17/2022 20:20:15
453496,5/15/2022 18:03:17
490210,5/14/2022 11:59:13
534323,5/16/2022 2:35:38
695031,5/17/2022 15:40:14
758064,5/13/2022 23:31:14
595497,5/16/2022 1:15:21
707329,5/14/2022 4:05:04
630598,5/15/2022 3:01:25
416976,5/15/2022 3:24:11
794095,5/13/2022 8:30:05
696912,5/15/2022 13:17:12
776995,5/13/2022 4:30:35
746105,5/13/2022 1:27:58
641416,5/14/2022 21:07:34
594254,5/17/2022 16:31:28
601309,5/17/2022 22:44:42
413056,5/16/2022 11:19:26
647295,5/13/2022 9:53:32
506529,5/13/2022 4:26:21
404455,5/15/2022 0:07:32
512720,5/13/2022 15:37:08
681005,5/17/2022 14:34:24
742031,5/13/2022 2:26:08
526148,5/16/2022 0:20:09
723576,5/15/2022 8:23:25
405208,5/14/2022 11:11:02
783968,5/14/2022 20:22:16
550837,5/13/2022 21:44:44
438591,5/14/2022 15:24:56
641680,5/16/2022 6:49:41
507326,5/13/2022 3:15:28
406659,5/17/2022 7:32:56
612981,5/13/2022 7:40:37
581264,5/13/2022 9:36:00
738222,5/16/2022 12:19:09
490663,5/13/2022 12:35:54
630841,5/15/2022 8:00:52
685181,5/13/2022 12:36:52
780584,5/14/2022 9:16:24
569213,5/13/2022 22:06:46
491257,5/15/2022 9:24:41
528050,5/13/2022 14:39:58
403994,5/14/2022 7:47:14
644698,5/16/2022 4:03:42
544333,5/16/2022 18:38:12
501070,5/13/2022 7:51:10
627312,5/15/2022 6:58:45
701726,5/16/2022 13:37:23
627395,5/15/2022 15:00:30
705928,5/15/2022 20:16:02
556951,5/16/2022 20:52:09
431189,5/15/2022 8:00:06
624090,5/15/2022 4:31:52
706018,5/16/2022 20:16:53
760269,5/14/2022 17:24:34
515829,5/16/2022 12:15:58
463846,5/16/2022 20:01:43
542750,5/17/2022 14:38:07
520362,5/15/2022 13:31:21
477543,5/16/2022 22:19:00
587527,5/16/2022 20:39:40
563699,5/17/2022 6:12:52
576352,5/16/2022 2:38:29
538254,5/17/2022 3:26:54
794941,5/16/2022 19:44:39
439172,5/17/2022 0:57:15
719913,5/15/2022 12:07:27
613995,5/16/2022 10:17:59
658562,5/14/2022 17:04:32
448483,5/13/2022 9:24:08
786017,5/17/2022 10:55:11
448491,5/17/2022 3:35:42
759749,5/15/2022 7:51:41
684015,5/13/2022 1:49:41
741128,5/13/2022 17:46:54
596742,5/13/2022 20:03:21
617363,5/13/2022 18:27:40
671967,5/17/2022 6:52:36
433108,5/15/2022 18:40:00
723413,5/13/2022 18:48:59
652795,5/16/2022 20:33:42
649296,5/14/2022 6:44:30
699206,5/15/2022 9:27:48
594919,5/16/2022 18:59:22
666634,5/16/2022 23:13:39
783901,5/15/2022 15:15:02
560171,5/13/2022 21:39:33
636201,5/15/2022 1:23:39
717284,5/14/2022 1:24:23
719301,5/14/2022 1:06:25
430372,5/15/2022 14:08:29
622781,5/17/2022 9:16:47
732046,5/15/2022 8:11:00
629124,5/14/2022 2:34:15
741260,5/13/2022 5:11:30
432429,5/15/2022 9:17:49
492327,5/13/2022 9:14:31
704286,5/15/2022 1:30:21
516262,5/16/2022 0:44:55
416284,5/16/2022 2:01:29
786360,5/15/2022 18:13:13
594313,5/13/2022 11:47:59
542958,5/16/2022 9:24:25
454082,5/16/2022 2:14:43
625422,5/17/2022 17:31:26
490790,5/14/2022 9:27:46
797787,5/17/2022 1:08:05
779339,5/14/2022 20:11:57
759755,5/16/2022 14:39:21
424533,5/16/2022 22:33:48
637969,5/16/2022 9:52:12
469700,5/14/2022 11:05:15
443510,5/13/2022 9:52:04
739567,5/17/2022 21:51:02
688629,5/16/2022 22:21:53
479869,5/17/2022 16:32:01
720281,5/17/2022 13:08:38
666343,5/16/2022 14:56:16
413416,5/16/2022 0:15:30
459240,5/15/2022 23:24:03
648250,5/17/2022 0:55:28
549324,5/16/2022 6:09:05
545837,5/16/2022 5:16:58
752347,5/15/2022 15:48:44
443572,5/15/2022 18:37:29
508028,5/17/2022 15:50:09
480682,5/15/2022 7:40:20
590833,5/15/2022 12:58:35
505522,5/16/2022 15:54:53
523494,5/17/2022 20:45:29
520657,5/16/2022 21:20:39
714632,5/15/2022 9:11:19
536575,5/13/2022 10:20:17
644341,5/13/2022 7:29:58
708186,5/15/2022 14:20:27
546815,5/13/2022 7:19:37
693021,5/15/2022 16:04:21
611232,5/17/2022 0:01:53
611501,5/14/2022 9:41:33
552383,5/16/2022 0:13:53
593618,5/16/2022 4:46:44
582198,5/14/2022 3:46:19
692617,5/15/2022 18:05:12
406667,5/13/2022 10:32:31
412376,5/15/2022 1:11:39
574949,5/14/2022 2:16:07
491729,5/17/2022 19:07:24
690487,5/17/2022 1:27:59
608566,5/17/2022 20:32:39
526967,5/14/2022 17:16:13
783411,5/14/2022 8:17:05
538378,5/13/2022 4:52:18
628791,5/16/2022 16:38:17
598288,5/13/2022 22:09:48
658327,5/14/2022 12:41:28
516347,5/16/2022 12:51:58
787764,5/17/2022 19:42:50
678817,5/13/2022 6:01:13
685308,5/16/2022 21:22:20
422129,5/17/2022 2:13:47
657752,5/17/2022 0:09:20
781659,5/17/2022 8:55:18
633256,5/13/2022 3:49:52
